title,link,year,rating,n_ratings,genre,cert,country,lang,budget,opening_week,runtime,continent,region
A Beautiful Day in the Neighborhood,http://www.imdb.com/title/tt3224458/?ref_=adv_li_tt,2019,7.3,55564,Biography,PG,USA,English,25000000,13251238,109,Americas,North America
A Beautiful Day in the Neighborhood,http://www.imdb.com/title/tt3224458/?ref_=adv_li_tt,2019,7.3,55564,Drama,PG,China,English,25000000,13251238,109,Asia,East Asia & Pacific
A Beautiful Day in the Neighborhood,http://www.imdb.com/title/tt3224458/?ref_=adv_li_tt,2019,7.3,55564,Drama,PG,USA,English,25000000,13251238,109,Americas,North America
A Better Life,http://www.imdb.com/title/tt1554091/?ref_=adv_li_tt,2011,7.2,15180,Drama,12A,USA,English,10000000,62087,98,Americas,North America
A Better Life,http://www.imdb.com/title/tt1554091/?ref_=adv_li_tt,2011,7.2,15180,Drama,12A,USA,Spanish,10000000,62087,98,Americas,North America
A Better Life,http://www.imdb.com/title/tt1554091/?ref_=adv_li_tt,2011,7.2,15180,Romance,12A,USA,English,10000000,62087,98,Americas,North America
A Better Life,http://www.imdb.com/title/tt1554091/?ref_=adv_li_tt,2011,7.2,15180,Romance,12A,USA,Spanish,10000000,62087,98,Americas,North America
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Drama,15,Italy,English,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Drama,15,Italy,Italian,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Drama,15,France,English,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Drama,15,France,Italian,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Drama,15,USA,English,NA,114419,125,Americas,North America
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Drama,15,USA,Italian,NA,114419,125,Americas,North America
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Music,15,Italy,English,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Music,15,Italy,Italian,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Music,15,France,English,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Music,15,France,Italian,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Music,15,USA,English,NA,114419,125,Americas,North America
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Music,15,USA,Italian,NA,114419,125,Americas,North America
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Thriller,15,Italy,English,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Thriller,15,Italy,Italian,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Thriller,15,France,English,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Thriller,15,France,Italian,NA,114419,125,Europe,Europe & Central Asia
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Thriller,15,USA,English,NA,114419,125,Americas,North America
A Bigger Splash,http://www.imdb.com/title/tt2056771/?ref_=adv_li_tt,2015,6.4,26906,Thriller,15,USA,Italian,NA,114419,125,Americas,North America
A Case of You,http://www.imdb.com/title/tt1817081/?ref_=adv_li_tt,2013,5.6,11213,Comedy,15,USA,English,NA,NA,89,Americas,North America
A Case of You,http://www.imdb.com/title/tt1817081/?ref_=adv_li_tt,2013,5.6,11213,Romance,15,USA,English,NA,NA,89,Americas,North America
A Christmas Horror Story,http://www.imdb.com/title/tt3688406/?ref_=adv_li_tt,2015,5.7,9021,Fantasy,15,Canada,English,NA,NA,99,Americas,North America
A Christmas Horror Story,http://www.imdb.com/title/tt3688406/?ref_=adv_li_tt,2015,5.7,9021,Horror,15,Canada,English,NA,NA,99,Americas,North America
A Christmas Horror Story,http://www.imdb.com/title/tt3688406/?ref_=adv_li_tt,2015,5.7,9021,Mystery,15,Canada,English,NA,NA,99,Americas,North America
A Christmas Horror Story,http://www.imdb.com/title/tt3688406/?ref_=adv_li_tt,2015,5.7,9021,Sci-Fi,15,Canada,English,NA,NA,99,Americas,North America
A Christmas Horror Story,http://www.imdb.com/title/tt3688406/?ref_=adv_li_tt,2015,5.7,9021,Thriller,15,Canada,English,NA,NA,99,Americas,North America
A Christmas Prince,http://www.imdb.com/title/tt7608418/?ref_=adv_li_tt,2017,5.8,15615,Comedy,PG,USA,English,NA,NA,92,Americas,North America
A Christmas Prince,http://www.imdb.com/title/tt7608418/?ref_=adv_li_tt,2017,5.8,15615,Family,PG,USA,English,NA,NA,92,Americas,North America
A Christmas Prince,http://www.imdb.com/title/tt7608418/?ref_=adv_li_tt,2017,5.8,15615,Romance,PG,USA,English,NA,NA,92,Americas,North America
A Christmas Prince: The Royal Wedding,http://www.imdb.com/title/tt8709036/?ref_=adv_li_tt,2018,5.3,8225,Drama,PG,USA,English,NA,NA,92,Americas,North America
A Christmas Prince: The Royal Wedding,http://www.imdb.com/title/tt8709036/?ref_=adv_li_tt,2018,5.3,8225,Romance,PG,USA,English,NA,NA,92,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Drama,18,USA,English,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Drama,18,USA,German,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Drama,18,Germany,English,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Drama,18,Germany,German,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Fantasy,18,USA,English,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Fantasy,18,USA,German,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Fantasy,18,Germany,English,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Fantasy,18,Germany,German,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Horror,18,USA,English,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Horror,18,USA,German,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Horror,18,Germany,English,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Horror,18,Germany,German,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Mystery,18,USA,English,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Mystery,18,USA,German,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Mystery,18,Germany,English,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Mystery,18,Germany,German,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Sci-Fi,18,USA,English,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Sci-Fi,18,USA,German,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Sci-Fi,18,Germany,English,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Sci-Fi,18,Germany,German,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Thriller,18,USA,English,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Thriller,18,USA,German,40000000,4356941,146,Americas,North America
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Thriller,18,Germany,English,40000000,4356941,146,Europe,Europe & Central Asia
A Cure for Wellness,http://www.imdb.com/title/tt4731136/?ref_=adv_li_tt,2016,6.4,84703,Thriller,18,Germany,German,40000000,4356941,146,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Biography,15,UK,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Biography,15,Germany,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Biography,15,Canada,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Biography,15,USA,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Drama,15,UK,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Drama,15,Germany,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Drama,15,Canada,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Drama,15,USA,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Romance,15,UK,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Romance,15,Germany,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Romance,15,Canada,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Romance,15,USA,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Thriller,15,UK,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Thriller,15,Germany,English,NA,167953,99,Europe,Europe & Central Asia
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Thriller,15,Canada,English,NA,167953,99,Americas,North America
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=adv_li_tt,2011,6.4,98022,Thriller,15,USA,English,NA,167953,99,Americas,North America
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Drama,15,Ireland,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Drama,15,Ireland,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Drama,15,Ireland,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Drama,15,UK,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Drama,15,UK,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Drama,15,UK,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Fantasy,15,Ireland,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Fantasy,15,Ireland,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Fantasy,15,Ireland,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Fantasy,15,UK,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Fantasy,15,UK,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Fantasy,15,UK,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Horror,15,Ireland,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Horror,15,Ireland,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Horror,15,Ireland,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Horror,15,UK,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Horror,15,UK,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Horror,15,UK,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Mystery,15,Ireland,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Mystery,15,Ireland,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Mystery,15,Ireland,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Mystery,15,UK,English,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Mystery,15,UK,French,NA,NA,100,Europe,Europe & Central Asia
A Dark Song,http://www.imdb.com/title/tt4805316/?ref_=adv_li_tt,2016,6.2,14270,Mystery,15,UK,German,NA,NA,100,Europe,Europe & Central Asia
A Dark Truth,http://www.imdb.com/title/tt2083379/?ref_=adv_li_tt,2012,5.6,5780,Action,15,Canada,English,NA,630,106,Americas,North America
A Dark Truth,http://www.imdb.com/title/tt2083379/?ref_=adv_li_tt,2012,5.6,5780,Thriller,15,Canada,English,NA,630,106,Americas,North America
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Adventure,PG,China,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Adventure,PG,India,English,16000000,8030085,109,Asia,South Asia
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Adventure,PG,Hong Kong,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Adventure,PG,USA,English,16000000,8030085,109,Americas,North America
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Comedy,PG,China,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Comedy,PG,India,English,16000000,8030085,109,Asia,South Asia
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Comedy,PG,Hong Kong,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Comedy,PG,USA,English,16000000,8030085,109,Americas,North America
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Drama,PG,China,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Drama,PG,India,English,16000000,8030085,109,Asia,South Asia
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Drama,PG,Hong Kong,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Drama,PG,USA,English,16000000,8030085,109,Americas,North America
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Family,PG,China,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Family,PG,India,English,16000000,8030085,109,Asia,South Asia
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Family,PG,Hong Kong,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Family,PG,USA,English,16000000,8030085,109,Americas,North America
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Fantasy,PG,China,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Fantasy,PG,India,English,16000000,8030085,109,Asia,South Asia
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Fantasy,PG,Hong Kong,English,16000000,8030085,109,Asia,East Asia & Pacific
A Dog's Journey,http://www.imdb.com/title/tt8385474/?ref_=adv_li_tt,2019,7.5,17830,Fantasy,PG,USA,English,16000000,8030085,109,Americas,North America
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Adventure,PG,USA,English,22000000,18222810,100,Americas,North America
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Adventure,PG,India,English,22000000,18222810,100,Asia,South Asia
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Comedy,PG,USA,English,22000000,18222810,100,Americas,North America
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Comedy,PG,India,English,22000000,18222810,100,Asia,South Asia
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Drama,PG,USA,English,22000000,18222810,100,Americas,North America
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Drama,PG,India,English,22000000,18222810,100,Asia,South Asia
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Family,PG,USA,English,22000000,18222810,100,Americas,North America
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Family,PG,India,English,22000000,18222810,100,Asia,South Asia
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Fantasy,PG,USA,English,22000000,18222810,100,Americas,North America
A Dog's Purpose,http://www.imdb.com/title/tt1753383/?ref_=adv_li_tt,2017,7.2,64358,Fantasy,PG,India,English,22000000,18222810,100,Asia,South Asia
A Dog's Way Home,http://www.imdb.com/title/tt7616798/?ref_=adv_li_tt,2019,6.7,13977,Adventure,PG,China,English,18000000,11251263,96,Asia,East Asia & Pacific
A Dog's Way Home,http://www.imdb.com/title/tt7616798/?ref_=adv_li_tt,2019,6.7,13977,Adventure,PG,USA,English,18000000,11251263,96,Americas,North America
A Dog's Way Home,http://www.imdb.com/title/tt7616798/?ref_=adv_li_tt,2019,6.7,13977,Drama,PG,China,English,18000000,11251263,96,Asia,East Asia & Pacific
A Dog's Way Home,http://www.imdb.com/title/tt7616798/?ref_=adv_li_tt,2019,6.7,13977,Drama,PG,USA,English,18000000,11251263,96,Americas,North America
A Dog's Way Home,http://www.imdb.com/title/tt7616798/?ref_=adv_li_tt,2019,6.7,13977,Family,PG,China,English,18000000,11251263,96,Asia,East Asia & Pacific
A Dog's Way Home,http://www.imdb.com/title/tt7616798/?ref_=adv_li_tt,2019,6.7,13977,Family,PG,USA,English,18000000,11251263,96,Americas,North America
A Fall from Grace,http://www.imdb.com/title/tt11390036/?ref_=adv_li_tt,2020,5.8,10664,Drama,15,USA,English,NA,NA,115,Americas,North America
A Fall from Grace,http://www.imdb.com/title/tt11390036/?ref_=adv_li_tt,2020,5.8,10664,Thriller,15,USA,English,NA,NA,115,Americas,North America
A Family Man,http://www.imdb.com/title/tt1718924/?ref_=adv_li_tt,2016,6.5,10420,Drama,15,Canada,English,NA,NA,108,Americas,North America
A Family Man,http://www.imdb.com/title/tt1718924/?ref_=adv_li_tt,2016,6.5,10420,Drama,15,USA,English,NA,NA,108,Americas,North America
A Fantastic Fear of Everything,http://www.imdb.com/title/tt2006040/?ref_=adv_li_tt,2012,5.8,14007,Comedy,15,UK,English,NA,NA,100,Europe,Europe & Central Asia
A Fantastic Fear of Everything,http://www.imdb.com/title/tt2006040/?ref_=adv_li_tt,2012,5.8,14007,Horror,15,UK,English,NA,NA,100,Europe,Europe & Central Asia
A Few Best Men,http://www.imdb.com/title/tt1640711/?ref_=adv_li_tt,2011,5.7,12572,Comedy,15,Australia,English,NA,NA,97,Oceania,East Asia & Pacific
A Few Best Men,http://www.imdb.com/title/tt1640711/?ref_=adv_li_tt,2011,5.7,12572,Comedy,15,UK,English,NA,NA,97,Europe,Europe & Central Asia
A Few Best Men,http://www.imdb.com/title/tt1640711/?ref_=adv_li_tt,2011,5.7,12572,Romance,15,Australia,English,NA,NA,97,Oceania,East Asia & Pacific
A Few Best Men,http://www.imdb.com/title/tt1640711/?ref_=adv_li_tt,2011,5.7,12572,Romance,15,UK,English,NA,NA,97,Europe,Europe & Central Asia
A Field in England,http://www.imdb.com/title/tt2375574/?ref_=adv_li_tt,2013,6.3,10928,Drama,15,UK,English,NA,9498,90,Europe,Europe & Central Asia
A Field in England,http://www.imdb.com/title/tt2375574/?ref_=adv_li_tt,2013,6.3,10928,History,15,UK,English,NA,9498,90,Europe,Europe & Central Asia
A Field in England,http://www.imdb.com/title/tt2375574/?ref_=adv_li_tt,2013,6.3,10928,Horror,15,UK,English,NA,9498,90,Europe,Europe & Central Asia
A Field in England,http://www.imdb.com/title/tt2375574/?ref_=adv_li_tt,2013,6.3,10928,Mystery,15,UK,English,NA,9498,90,Europe,Europe & Central Asia
A Futile and Stupid Gesture,http://www.imdb.com/title/tt5566790/?ref_=adv_li_tt,2018,6.8,13290,Biography,NA,USA,English,30000000,NA,101,Americas,North America
A Futile and Stupid Gesture,http://www.imdb.com/title/tt5566790/?ref_=adv_li_tt,2018,6.8,13290,Comedy,NA,USA,English,30000000,NA,101,Americas,North America
A Ghost Story,http://www.imdb.com/title/tt6265828/?ref_=adv_li_tt,2017,6.9,59609,Drama,12A,USA,English,100000,104030,92,Americas,North America
A Ghost Story,http://www.imdb.com/title/tt6265828/?ref_=adv_li_tt,2017,6.9,59609,Drama,12A,USA,Spanish,100000,104030,92,Americas,North America
A Ghost Story,http://www.imdb.com/title/tt6265828/?ref_=adv_li_tt,2017,6.9,59609,Fantasy,12A,USA,English,100000,104030,92,Americas,North America
A Ghost Story,http://www.imdb.com/title/tt6265828/?ref_=adv_li_tt,2017,6.9,59609,Fantasy,12A,USA,Spanish,100000,104030,92,Americas,North America
A Ghost Story,http://www.imdb.com/title/tt6265828/?ref_=adv_li_tt,2017,6.9,59609,Romance,12A,USA,English,100000,104030,92,Americas,North America
A Ghost Story,http://www.imdb.com/title/tt6265828/?ref_=adv_li_tt,2017,6.9,59609,Romance,12A,USA,Spanish,100000,104030,92,Americas,North America
A Girl Like Her,http://www.imdb.com/title/tt2523832/?ref_=adv_li_tt,2015,7,6691,Drama,NA,USA,English,NA,NA,91,Americas,North America
A Girl Walks Home Alone at Night,http://www.imdb.com/title/tt2326554/?ref_=adv_li_tt,2014,7,30684,Drama,15,USA,Persian,NA,NA,101,Americas,North America
A Girl Walks Home Alone at Night,http://www.imdb.com/title/tt2326554/?ref_=adv_li_tt,2014,7,30684,Horror,15,USA,Persian,NA,NA,101,Americas,North America
A Girl Walks Home Alone at Night,http://www.imdb.com/title/tt2326554/?ref_=adv_li_tt,2014,7,30684,Romance,15,USA,Persian,NA,NA,101,Americas,North America
A Girl Walks Home Alone at Night,http://www.imdb.com/title/tt2326554/?ref_=adv_li_tt,2014,7,30684,Thriller,15,USA,Persian,NA,NA,101,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,USA,English,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,USA,Russian,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,USA,Hindi,92000000,24834845,98,Americas,North America
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=adv_li_tt,2013,5.3,196629,Action,12A,USA,Punjabi,92000000,24834845,98,Americas,North America
